4.00,3.00,3.00,0.00,22.00,0.00,2.00,0.17,0.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,0.00,0.00,21.34,9.45,1907.34,0.07,44.00,0.11,105.96,201.74,0.00,0.00,0.00,7.00,0.05,16.00,28.00,11.00,13.00,40.00,64.70,12.00,1.00
2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.11,0.00,1.00,1.00,1.00,1.00,0.00,9.00,3.00,1.00,1.00,34.60,7.71,2058.87,0.09,59.00,0.13,114.38,266.89,1.00,0.00,0.00,2.00,0.06,24.00,35.00,14.00,9.00,17.00,0.00,9.00,1.00
4.00,5.00,2.00,0.00,1.00,8.00,3.00,0.17,4.00,3.00,1.00,13.00,1.00,0.00,18.00,0.00,0.00,0.00,28.22,8.25,1920.54,0.08,53.00,0.12,106.70,232.79,0.00,2.00,4.00,12.00,0.12,22.00,31.00,12.00,9.00,25.00,5.26,18.00,1.00
6.00,3.00,1.00,10.00,4.00,4.00,2.00,0.11,2.00,1.00,0.00,8.00,1.00,0.00,8.00,0.00,0.00,0.00,37.47,6.46,1564.54,0.08,57.00,0.15,86.92,242.13,0.00,1.00,2.00,8.00,0.07,28.00,29.00,13.00,6.00,30.00,63.64,18.00,1.00
1.00,1.00,1.00,0.00,7.00,0.00,1.00,0.11,0.00,1.00,1.00,8.00,1.00,0.00,9.00,0.00,0.00,0.00,41.68,6.43,1722.60,0.09,62.00,0.16,95.70,267.96,1.00,0.00,0.00,9.00,0.05,30.00,32.00,14.00,6.00,19.00,43.75,9.00,1.00
1.00,3.00,2.00,0.00,1.00,4.00,2.00,0.20,2.00,2.00,1.00,7.00,1.00,0.00,10.00,0.00,2.00,1.00,14.14,10.56,1577.39,0.05,34.00,0.09,87.63,149.34,0.00,1.00,2.00,7.00,0.14,13.00,21.00,8.00,13.00,14.00,9.09,10.00,1.00
3.00,5.00,0.00,0.00,0.00,8.00,3.00,0.25,4.00,1.00,0.00,10.00,1.00,0.00,12.00,0.00,1.00,0.00,15.35,9.64,1427.14,0.05,37.00,0.10,79.29,148.00,0.00,2.00,4.00,9.00,0.18,15.00,22.00,7.00,9.00,17.00,0.00,12.00,1.00
3.00,5.00,3.00,0.00,2.00,8.00,3.00,0.25,4.00,3.00,1.00,16.00,1.00,0.00,12.00,0.00,3.00,1.00,21.89,8.00,1401.09,0.06,42.00,0.13,77.84,175.14,0.00,2.00,4.00,15.00,0.16,16.00,26.00,9.00,9.00,19.00,14.29,12.00,1.00
2.00,3.00,2.00,0.00,2.00,4.00,2.00,0.25,2.00,2.00,1.00,6.00,1.00,0.00,8.00,1.00,2.00,1.00,9.47,12.38,1450.43,0.04,30.00,0.08,80.58,117.21,0.00,1.00,2.00,6.00,0.14,9.00,21.00,4.00,11.00,14.00,20.00,8.00,1.00
1.00,11.00,0.00,0.00,3.00,20.00,6.00,0.30,10.00,1.00,0.00,17.00,6.00,1.00,20.00,0.00,5.00,0.00,17.54,9.33,1528.02,0.05,43.00,0.11,84.89,163.72,1.00,5.00,10.00,13.00,0.23,14.00,29.00,6.00,8.00,26.00,13.04,20.00,1.00
4.00,3.00,2.00,0.00,0.00,4.00,2.00,0.17,2.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,2.00,1.00,14.70,10.21,1533.34,0.05,36.00,0.10,85.19,150.12,0.00,1.00,2.00,7.00,0.11,13.00,23.00,7.00,11.00,18.00,0.00,12.00,1.00
2.00,5.00,0.00,0.00,0.00,8.00,3.00,0.21,4.00,1.00,0.00,9.00,3.00,1.00,14.00,0.00,0.00,0.00,13.88,10.21,1448.16,0.05,34.00,0.10,80.45,141.78,1.00,2.00,4.00,8.00,0.17,13.00,21.00,7.00,11.00,18.00,0.00,14.00,1.00
3.00,3.00,3.00,0.00,0.00,4.00,2.00,0.20,2.00,2.00,1.00,12.00,1.00,0.00,10.00,0.00,2.00,1.00,20.57,8.56,1505.78,0.06,44.00,0.12,83.65,176.00,0.00,1.00,2.00,12.00,0.13,22.00,22.00,9.00,7.00,15.00,0.00,10.00,1.00
4.00,3.00,2.00,0.00,0.00,4.00,2.00,0.17,2.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,0.00,0.00,12.63,11.00,1528.71,0.05,34.00,0.09,84.93,138.97,0.00,1.00,2.00,7.00,0.11,12.00,22.00,6.00,11.00,18.00,0.00,12.00,1.00
1.00,1.00,3.00,0.00,1.00,0.00,1.00,0.08,0.00,1.00,1.00,7.00,1.00,0.00,12.00,0.00,0.00,0.00,28.22,7.27,1491.17,0.07,46.00,0.14,82.84,205.13,1.00,0.00,0.00,8.00,0.06,21.00,25.00,13.00,9.00,16.00,7.69,12.00,1.00
0.00,1.00,1.00,0.00,3.00,0.00,1.00,0.20,0.00,1.00,1.00,2.00,1.00,0.00,5.00,0.00,1.00,1.00,17.90,9.10,1481.92,0.05,36.00,0.11,82.33,162.85,1.00,0.00,0.00,3.00,0.10,14.00,22.00,10.00,13.00,10.00,37.50,5.00,1.00
2.00,3.00,0.00,2.00,0.00,4.00,2.00,0.17,2.00,1.00,0.00,6.00,1.00,0.00,10.00,0.00,2.00,1.00,10.97,11.67,1493.33,0.04,32.00,0.09,82.96,128.00,0.00,1.00,2.00,6.00,0.13,14.00,18.00,6.00,10.00,16.00,16.67,12.00,1.00
0.00,3.00,5.00,0.00,0.00,4.00,2.00,0.20,2.00,2.00,1.00,9.00,1.00,0.00,10.00,0.00,2.00,1.00,22.09,9.00,1789.28,0.07,46.00,0.11,99.40,198.81,0.00,1.00,2.00,9.00,0.18,22.00,24.00,11.00,9.00,11.00,0.00,10.00,1.00
4.00,5.00,1.00,0.00,2.00,6.00,3.00,0.38,2.00,1.00,0.00,8.00,3.00,1.00,8.00,0.00,3.00,1.00,13.78,10.08,1401.32,0.05,34.00,0.10,77.85,138.97,1.00,2.00,3.00,7.00,0.19,11.00,23.00,6.00,11.00,16.00,20.00,8.00,1.00
16.00,1.00,11.00,12.00,8.00,0.00,1.00,0.05,0.00,1.00,1.00,18.00,1.00,0.00,8.00,0.00,1.00,1.00,108.16,3.78,1543.58,0.14,81.00,0.26,85.75,408.60,1.00,0.00,0.00,19.00,0.02,34.00,47.00,27.00,6.00,46.00,71.43,20.00,1.00
3.00,5.00,3.00,1.00,8.00,8.00,3.00,0.23,4.00,3.00,1.00,16.00,1.00,0.00,12.00,0.00,0.00,0.00,23.67,9.09,1956.58,0.07,49.00,0.11,108.70,215.22,0.00,2.00,4.00,15.00,0.12,20.00,29.00,11.00,10.00,26.00,42.86,13.00,1.00
2.00,3.00,3.00,0.00,1.00,4.00,2.00,0.20,2.00,2.00,1.00,12.00,1.00,0.00,10.00,0.00,0.00,0.00,35.57,7.35,1922.93,0.09,55.00,0.14,106.83,261.51,0.00,1.00,2.00,12.00,0.13,25.00,30.00,17.00,10.00,15.00,9.09,10.00,1.00
4.00,5.00,5.00,0.00,4.00,8.00,3.00,0.20,4.00,3.00,1.00,18.00,1.00,0.00,15.00,0.00,0.00,0.00,43.59,6.00,1569.11,0.09,55.00,0.17,87.17,261.51,0.00,2.00,4.00,17.00,0.12,24.00,31.00,18.00,9.00,25.00,21.05,15.00,1.00
0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.14,0.00,1.00,1.00,1.00,1.00,0.00,7.00,1.00,1.00,1.00,25.18,7.50,1416.52,0.06,43.00,0.13,78.70,188.87,1.00,0.00,0.00,2.00,0.11,20.00,23.00,12.00,9.00,9.00,0.00,7.00,1.00
3.00,3.00,0.00,5.00,0.00,4.00,2.00,0.15,2.00,1.00,0.00,7.00,1.00,0.00,8.00,0.00,0.00,0.00,24.82,8.40,1751.07,0.07,51.00,0.12,97.28,208.46,0.00,1.00,2.00,7.00,0.11,24.00,27.00,10.00,7.00,18.00,38.46,13.00,1.00
0.00,5.00,1.00,0.00,1.00,8.00,3.00,0.30,4.00,1.00,0.00,9.00,1.00,0.00,10.00,0.00,0.00,0.00,15.82,9.29,1364.49,0.05,34.00,0.11,75.81,146.95,0.00,2.00,4.00,8.00,0.23,10.00,24.00,7.00,13.00,13.00,9.09,10.00,1.00
3.00,1.00,0.00,0.00,2.00,0.00,1.00,0.06,0.00,1.00,1.00,1.00,1.00,0.00,17.00,0.00,0.00,0.00,60.75,5.33,1728.00,0.11,81.00,0.19,96.00,324.00,1.00,0.00,0.00,2.00,0.04,32.00,49.00,12.00,4.00,24.00,10.53,17.00,1.00
23.00,1.00,14.00,10.00,12.00,0.00,1.00,0.04,0.00,1.00,1.00,21.00,1.00,0.00,14.00,0.00,1.00,1.00,139.30,3.71,1913.08,0.17,97.00,0.27,106.28,516.23,1.00,0.00,0.00,22.00,0.02,42.00,55.00,34.00,6.00,61.00,61.11,24.00,1.00
3.00,5.00,3.00,0.00,3.00,8.00,1.00,0.06,4.00,1.00,1.00,14.00,1.00,0.00,17.00,0.00,0.00,0.00,30.30,8.07,1971.68,0.08,52.00,0.12,109.54,244.42,1.00,2.00,4.00,13.00,0.04,22.00,30.00,15.00,11.00,25.00,15.00,17.00,1.00
0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.11,0.00,1.00,1.00,7.00,1.00,0.00,9.00,0.00,1.00,1.00,16.05,10.31,1708.46,0.06,39.00,0.10,94.91,165.67,1.00,0.00,0.00,8.00,0.09,15.00,24.00,8.00,11.00,11.00,0.00,9.00,1.00
2.00,5.00,3.00,1.00,0.00,8.00,3.00,0.25,4.00,2.00,0.00,15.00,1.00,0.00,11.00,0.00,2.00,0.00,18.80,10.50,2072.88,0.07,42.00,0.10,115.16,197.42,0.00,2.00,4.00,14.00,0.19,18.00,24.00,12.00,14.00,16.00,8.33,12.00,1.00
2.00,5.00,2.00,1.00,0.00,8.00,3.00,0.25,4.00,2.00,0.00,13.00,1.00,0.00,11.00,0.00,0.00,0.00,16.80,10.91,1999.82,0.06,39.00,0.09,111.10,183.32,0.00,2.00,4.00,12.00,0.19,16.00,23.00,11.00,15.00,16.00,8.33,12.00,1.00
4.00,3.00,2.00,0.00,0.00,4.00,2.00,0.17,2.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,0.00,0.00,14.70,10.21,1533.34,0.05,36.00,0.10,85.19,150.12,0.00,1.00,2.00,7.00,0.11,13.00,23.00,7.00,11.00,18.00,0.00,12.00,1.00
3.00,5.00,6.00,0.00,3.00,8.00,1.00,0.07,4.00,1.00,1.00,16.00,1.00,0.00,15.00,0.00,0.00,0.00,32.04,6.60,1396.03,0.07,45.00,0.15,77.56,211.52,1.00,2.00,4.00,15.00,0.04,18.00,27.00,15.00,11.00,23.00,16.67,15.00,1.00
3.00,5.00,3.00,0.00,3.00,8.00,1.00,0.06,4.00,1.00,1.00,14.00,1.00,0.00,17.00,0.00,1.00,1.00,30.30,8.07,1971.68,0.08,52.00,0.12,109.54,244.42,1.00,2.00,4.00,13.00,0.04,22.00,30.00,15.00,11.00,25.00,15.00,17.00,1.00
1.00,7.00,1.00,0.00,0.00,12.00,4.00,0.44,6.00,2.00,0.00,13.00,1.00,0.00,9.00,0.00,0.00,0.00,10.57,12.86,1747.72,0.05,32.00,0.08,97.10,135.93,0.00,3.00,6.00,11.00,0.33,15.00,17.00,7.00,12.00,12.00,0.00,9.00,1.00
22.00,1.00,12.00,13.00,85.00,0.00,1.00,0.05,0.00,1.00,1.00,18.00,1.00,0.00,8.00,0.00,1.00,1.00,114.32,3.72,1585.48,0.14,83.00,0.27,88.08,425.73,1.00,0.00,0.00,19.00,0.01,36.00,47.00,29.00,6.00,130.00,92.45,21.00,1.00
3.00,3.00,0.00,5.00,0.00,4.00,2.00,0.15,2.00,1.00,0.00,7.00,1.00,0.00,8.00,0.00,2.00,1.00,24.82,8.40,1751.07,0.07,51.00,0.12,97.28,208.46,0.00,1.00,2.00,7.00,0.11,24.00,27.00,10.00,7.00,18.00,38.46,13.00,1.00
1.00,5.00,3.00,0.00,0.00,8.00,3.00,0.38,4.00,3.00,1.00,13.00,1.00,0.00,8.00,0.00,3.00,1.00,14.40,10.00,1440.00,0.05,36.00,0.10,80.00,144.00,0.00,2.00,4.00,12.00,0.27,12.00,24.00,6.00,10.00,11.00,0.00,8.00,1.00
2.00,3.00,0.00,3.00,0.00,4.00,2.00,0.20,2.00,1.00,0.00,7.00,1.00,0.00,7.00,1.00,2.00,1.00,8.72,13.00,1472.90,0.04,29.00,0.08,81.83,113.30,0.00,1.00,2.00,7.00,0.14,13.00,16.00,5.00,10.00,14.00,30.00,10.00,1.00
4.00,5.00,1.00,0.00,2.00,6.00,3.00,0.38,2.00,1.00,0.00,8.00,3.00,1.00,8.00,0.00,0.00,0.00,13.78,10.08,1401.32,0.05,34.00,0.10,77.85,138.97,1.00,2.00,3.00,7.00,0.19,11.00,23.00,6.00,11.00,16.00,20.00,8.00,1.00
19.00,1.00,13.00,12.00,6.00,0.00,1.00,0.04,0.00,1.00,1.00,20.00,1.00,0.00,11.00,0.00,0.00,0.00,134.27,3.82,1957.52,0.17,97.00,0.26,108.75,512.67,1.00,0.00,0.00,21.00,0.02,42.00,55.00,33.00,6.00,50.00,62.07,23.00,1.00
0.00,1.00,4.00,2.00,4.00,0.00,1.00,0.25,0.00,1.00,1.00,5.00,1.00,0.00,2.00,0.00,0.00,0.00,22.58,8.13,1490.75,0.06,44.00,0.12,82.82,183.48,1.00,0.00,0.00,6.00,0.10,13.00,31.00,8.00,10.00,10.00,75.00,4.00,1.00
4.00,3.00,2.00,0.00,0.00,4.00,2.00,0.17,2.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,2.00,1.00,12.63,11.00,1528.71,0.05,34.00,0.09,84.93,138.97,0.00,1.00,2.00,7.00,0.11,12.00,22.00,6.00,11.00,18.00,0.00,12.00,1.00
4.00,3.00,3.00,0.00,22.00,0.00,2.00,0.17,0.00,2.00,1.00,7.00,1.00,0.00,12.00,0.00,2.00,1.00,21.34,9.45,1907.34,0.07,44.00,0.11,105.96,201.74,0.00,0.00,0.00,7.00,0.05,16.00,28.00,11.00,13.00,40.00,64.70,12.00,1.00
24.00,7.00,3.00,0.00,2.00,0.00,4.00,0.24,0.00,4.00,1.00,16.00,3.00,0.00,17.00,0.00,3.00,0.00,23.60,8.10,1548.37,0.06,45.00,0.12,86.02,191.16,0.00,0.00,0.00,14.00,0.09,18.00,27.00,10.00,9.00,46.00,10.53,17.00,1.00
2.00,5.00,0.00,0.00,0.00,8.00,3.00,0.21,4.00,1.00,0.00,9.00,3.00,1.00,14.00,0.00,3.00,1.00,13.88,10.21,1448.16,0.05,34.00,0.10,80.45,141.78,1.00,2.00,4.00,8.00,0.17,13.00,21.00,7.00,11.00,18.00,0.00,14.00,1.00
3.00,5.00,0.00,5.00,0.00,8.00,3.00,0.27,4.00,1.00,0.00,12.00,1.00,0.00,6.00,0.00,0.00,0.00,13.67,11.43,1786.01,0.05,40.00,0.09,99.22,156.28,0.00,2.00,4.00,11.00,0.19,20.00,20.00,7.00,8.00,16.00,45.45,11.00,1.00
3.00,1.00,0.00,0.00,2.00,0.00,1.00,0.06,0.00,1.00,1.00,1.00,1.00,0.00,17.00,0.00,1.00,1.00,60.75,5.33,1728.00,0.11,81.00,0.19,96.00,324.00,1.00,0.00,0.00,2.00,0.04,32.00,49.00,12.00,4.00,24.00,10.53,17.00,1.00
3.00,7.00,2.00,0.00,4.00,12.00,4.00,0.50,6.00,4.00,1.00,14.00,1.00,0.00,8.00,0.00,4.00,1.00,21.25,8.73,1618.61,0.06,41.00,0.11,89.92,185.47,0.00,3.00,6.00,12.00,0.24,16.00,25.00,11.00,12.00,17.00,33.33,8.00,1.00
2.00,3.00,2.00,0.00,2.00,4.00,2.00,0.25,2.00,2.00,1.00,6.00,1.00,0.00,8.00,1.00,0.00,0.00,9.47,12.38,1450.43,0.04,30.00,0.08,80.58,117.21,0.00,1.00,2.00,6.00,0.14,9.00,21.00,4.00,11.00,14.00,20.00,8.00,1.00
2.00,5.00,0.00,0.00,0.00,8.00,3.00,0.33,4.00,1.00,0.00,10.00,1.00,0.00,9.00,0.00,2.00,0.00,11.46,13.20,1996.32,0.05,37.00,0.08,110.91,151.24,0.00,2.00,4.00,9.00,0.23,11.00,26.00,5.00,12.00,13.00,0.00,9.00,1.00
2.00,5.00,1.00,0.00,0.00,8.00,3.00,0.30,4.00,2.00,0.00,12.00,1.00,0.00,10.00,0.00,3.00,1.00,28.99,6.92,1389.28,0.07,45.00,0.14,77.18,200.67,0.00,2.00,4.00,11.00,0.21,20.00,25.00,13.00,9.00,14.00,0.00,10.00,1.00
3.00,5.00,2.00,4.00,0.00,8.00,3.00,0.30,4.00,2.00,0.00,12.00,1.00,0.00,6.00,0.00,0.00,0.00,13.75,11.67,1872.19,0.05,35.00,0.09,104.01,160.47,0.00,2.00,4.00,11.00,0.20,14.00,21.00,9.00,15.00,15.00,40.00,10.00,1.00
1.00,1.00,3.00,0.00,1.00,0.00,1.00,0.08,0.00,1.00,1.00,7.00,1.00,0.00,12.00,1.00,1.00,1.00,28.22,7.27,1491.17,0.07,46.00,0.14,82.84,205.13,1.00,0.00,0.00,8.00,0.06,21.00,25.00,13.00,9.00,16.00,7.69,12.00,1.00
1.00,3.00,1.00,1.00,0.00,4.00,2.00,0.22,2.00,1.00,0.00,8.00,1.00,0.00,8.00,1.00,2.00,1.00,21.22,9.17,1783.04,0.06,43.00,0.11,99.06,194.51,0.00,1.00,2.00,8.00,0.17,20.00,23.00,12.00,11.00,12.00,11.11,9.00,1.00
1.00,5.00,1.00,0.00,0.00,8.00,3.00,0.33,4.00,3.00,1.00,12.00,1.00,0.00,9.00,2.00,2.00,0.00,14.69,11.70,2011.18,0.06,38.00,0.09,111.73,171.90,0.00,2.00,4.00,11.00,0.25,18.00,20.00,10.00,13.00,12.00,0.00,9.00,1.00
3.00,7.00,4.00,0.00,2.00,12.00,4.00,0.27,6.00,3.00,0.00,15.00,1.00,0.00,15.00,0.00,4.00,1.00,25.89,8.25,1762.34,0.07,46.00,0.12,97.91,213.62,0.00,3.00,6.00,13.00,0.18,21.00,25.00,14.00,11.00,22.00,11.76,15.00,1.00
0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.13,0.00,1.00,1.00,1.00,1.00,0.00,8.00,2.00,1.00,1.00,29.93,6.75,1363.81,0.07,46.00,0.15,75.77,202.05,1.00,0.00,0.00,2.00,0.08,18.00,28.00,12.00,9.00,13.00,0.00,8.00,1.00
1.00,3.00,6.00,0.00,0.00,4.00,2.00,0.25,2.00,1.00,0.00,11.00,1.00,0.00,8.00,0.00,1.00,0.00,15.07,9.75,1432.72,0.05,34.00,0.10,79.60,146.95,0.00,1.00,2.00,11.00,0.18,13.00,21.00,8.00,12.00,11.00,0.00,8.00,1.00
0.00,1.00,1.00,4.00,0.00,0.00,1.00,0.17,0.00,1.00,1.00,2.00,1.00,0.00,2.00,0.00,1.00,1.00,21.13,9.00,1711.48,0.06,44.00,0.11,95.08,190.16,1.00,0.00,0.00,3.00,0.13,18.00,26.00,10.00,10.00,8.00,66.67,6.00,1.00
3.00,1.00,1.00,7.00,0.00,0.00,1.00,0.13,0.00,1.00,1.00,8.00,1.00,0.00,1.00,0.00,1.00,1.00,48.37,5.36,1388.16,0.09,61.00,0.19,77.12,259.12,1.00,0.00,0.00,9.00,0.08,30.00,31.00,14.00,5.00,13.00,87.50,8.00,1.00
14.00,9.00,7.00,8.00,7.00,16.00,5.00,0.19,8.00,4.00,0.00,22.00,1.00,0.00,19.00,0.00,3.00,0.00,55.28,6.00,1990.24,0.11,69.00,0.17,110.57,331.71,0.00,4.00,8.00,19.00,0.10,30.00,39.00,20.00,8.00,50.00,44.12,27.00,1.00
2.00,5.00,1.00,0.00,4.00,8.00,3.00,0.50,4.00,2.00,0.00,12.00,1.00,0.00,6.00,0.00,0.00,0.00,12.20,11.14,1514.69,0.05,32.00,0.09,84.15,135.93,0.00,2.00,4.00,11.00,0.21,13.00,19.00,7.00,12.00,14.00,40.00,6.00,1.00
4.00,1.00,1.00,1.00,3.00,0.00,1.00,0.07,0.00,1.00,1.00,4.00,1.00,0.00,13.00,0.00,1.00,1.00,51.96,6.18,1982.32,0.11,70.00,0.16,110.13,320.95,1.00,0.00,0.00,5.00,0.04,30.00,40.00,17.00,7.00,23.00,23.53,14.00,1.00
2.00,3.00,0.00,3.00,0.00,4.00,2.00,0.20,2.00,1.00,0.00,7.00,1.00,0.00,7.00,1.00,0.00,0.00,8.72,13.00,1472.90,0.04,29.00,0.08,81.83,113.30,0.00,1.00,2.00,7.00,0.14,13.00,16.00,5.00,10.00,14.00,30.00,10.00,1.00
0.00,5.00,1.00,0.00,0.00,8.00,3.00,0.33,4.00,2.00,0.00,9.00,1.00,0.00,9.00,0.00,2.00,0.00,8.55,13.00,1444.74,0.04,31.00,0.08,80.26,111.13,0.00,2.00,4.00,8.00,0.27,13.00,18.00,4.00,8.00,11.00,0.00,9.00,1.00
