13.00,21.00,2.00,3.00,33.00,36.00,11.00,0.16,16.00,2.25,4.00,0.36,39.00,5.00,0.40,64.00,1.00,62.91,28.21,50051.79,0.59,284.00,0.04,2780.66,1774.41,0.45,10.00,18.00,30.00,0.10,130.00,154.00,53.00,23.00,114.00,36.00,67.00,1.00
17.00,17.00,4.00,0.00,3.00,32.00,9.00,0.23,16.00,2.00,5.00,0.56,40.00,1.00,0.00,40.00,0.00,48.28,31.25,47150.17,0.50,247.00,0.03,2619.45,1508.81,0.11,8.00,16.00,33.00,0.15,110.00,137.00,44.00,25.00,61.00,6.98,40.00,1.00
31.00,17.00,4.00,11.00,44.00,30.00,9.00,0.10,14.00,2.14,2.00,0.22,44.00,3.00,0.25,80.00,0.00,75.47,27.68,57833.24,0.70,318.00,0.04,3212.96,2089.21,0.33,8.00,15.00,37.00,0.05,126.00,192.00,66.00,29.00,167.00,40.74,91.00,0.00
19.00,15.00,3.00,2.00,38.00,28.00,8.00,0.13,14.00,2.00,2.00,0.25,36.00,4.00,0.43,62.00,0.00,42.11,37.19,58228.77,0.52,260.00,0.03,3234.93,1565.82,0.50,7.00,14.00,30.00,0.07,119.00,141.00,40.00,25.00,122.00,39.22,64.00,1.00
16.00,17.00,3.00,0.00,3.00,32.00,9.00,0.23,16.00,2.00,5.00,0.56,41.00,1.00,0.00,40.00,0.00,44.52,33.54,50068.96,0.50,247.00,0.03,2781.61,1492.97,0.11,8.00,16.00,34.00,0.15,110.00,137.00,41.00,25.00,60.00,6.98,40.00,1.00
1.00,20.00,5.00,2.00,1.00,28.00,12.00,0.27,14.00,2.00,9.00,0.75,51.00,7.00,0.55,43.00,0.00,45.60,33.68,51715.86,0.51,255.00,0.03,2873.10,1535.70,0.58,7.00,14.00,41.00,0.25,89.00,166.00,37.00,28.00,48.00,6.52,45.00,1.00
49.00,21.00,14.00,14.00,71.00,40.00,11.00,0.15,20.00,2.00,8.00,0.73,63.00,1.00,0.00,60.00,0.00,66.66,28.77,55178.46,0.64,294.00,0.03,3065.47,1917.93,0.09,10.00,20.00,54.00,0.06,125.00,169.00,63.00,29.00,195.00,58.62,74.00,0.00
5.00,23.00,9.00,1.00,1.00,44.00,12.00,0.24,22.00,2.00,9.00,0.75,61.00,10.00,0.82,50.00,2.00,55.26,29.75,48911.24,0.55,272.00,0.03,2717.29,1644.08,0.83,11.00,22.00,51.00,0.21,119.00,153.00,44.00,22.00,58.00,3.85,51.00,1.00
3.00,37.00,3.00,0.00,0.00,60.00,19.00,0.53,24.00,2.50,6.00,0.32,68.00,11.00,0.56,36.00,3.00,33.88,39.58,53092.15,0.45,232.00,0.03,2949.56,1341.28,0.58,18.00,30.00,51.00,0.48,95.00,137.00,30.00,25.00,40.00,0.00,36.00,1.00
9.00,11.00,3.00,0.00,10.00,20.00,6.00,0.18,10.00,2.00,3.00,0.50,24.00,3.00,0.40,33.00,1.00,43.84,34.34,51695.65,0.50,257.00,0.03,2871.98,1505.50,0.50,5.00,10.00,20.00,0.11,121.00,136.00,37.00,21.00,53.00,23.26,33.00,1.00
23.00,5.00,4.00,11.00,27.00,8.00,3.00,0.06,4.00,2.00,2.00,0.67,25.00,1.00,0.00,37.00,0.00,43.78,33.59,49408.04,0.49,248.00,0.03,2744.89,1470.82,0.33,2.00,4.00,24.00,0.03,111.00,137.00,38.00,23.00,99.00,50.67,48.00,0.00
3.00,37.00,3.00,0.00,0.00,56.00,19.00,0.70,20.00,2.80,3.00,0.16,62.00,17.00,0.89,27.00,0.00,28.02,46.10,59529.74,0.43,238.00,0.02,3307.21,1291.45,0.89,18.00,28.00,45.00,0.61,88.00,150.00,21.00,22.00,31.00,0.00,27.00,1.00
17.00,24.00,4.00,1.00,16.00,28.00,14.00,0.17,12.00,2.33,8.00,0.57,47.00,9.00,0.62,83.00,2.00,65.30,30.58,61049.26,0.67,295.00,0.03,3391.63,1996.61,0.64,8.00,14.00,35.00,0.12,119.00,176.00,72.00,37.00,118.00,17.00,84.00,1.00
20.00,11.00,10.00,0.00,30.00,18.00,6.00,0.12,8.00,2.25,4.00,0.67,38.00,3.00,0.40,49.00,1.00,49.49,31.02,47629.26,0.51,254.00,0.03,2646.07,1535.28,0.50,5.00,9.00,34.00,0.05,116.00,138.00,43.00,23.00,120.00,37.97,49.00,1.00
